game_id,game_date,table_id,game_duration,final_score_red,final_score_blue,winner,player_id,player_name,player_canonical_name,player_age,player_goals,team_color
G019124,23-10-21,T30,,1,3,Blue,P0345,Garnier. Liam,Liam Garnier,,2,Blue
G023943,23-08-25,T29,00:20:00,0,6,Blue,P0450,Mohamed Lopez,Mohamed Lopez,,0,Red
G005315,25-12-09,T01,00:45:46,3,0,Red,P0579,Faure Sofia,Sofia Faure,21,3,Red
G023669,25-05-10,T28,00:08:00,5,2,Red,P0794,Clement Ethan,Ethan Clement,21,3,Red
G003194,24-12-01,T16,00:46:07,7,0,Red,P0470,Moreau Mohamed,Mohamed Moreau,,5,Red
G022439,24-06-07,T28,00:55:48,1,2,Blue,P0771,Pierre Philippe,Pierre Philippe,20,1,Red
G008262,24-03-15,T25,,8,7,Red,P0590,R. Morel,Riley Morel,21,3,Blue
G018225,24-08-06,T29,00:13:40,4,0,Red,P0145,Blanc Jamie,Jamie Blanc,,2,Red
G007828,23-09-20,T30,00:07:03,2,1,Red,P0149,Isabella Bernard,Isabella Bernard,40,2,Red
G008586,25-05-10,T10,,2,3,Blue,P0725,Lena Kim,Lena Kim,,2,Blue
G002063,23-10-17,T23,00:16:00,8,0,Red,P0666,Sofia Garcia,Sofia Garcia,44,4,Red
G010971,25-10-25,T02,,4,6,Blue,P0032,Mateo Silva,Mateo Silva,,5,Blue
G001292,23-08-12,T28,00:31:46,5,5,,P0132,Mohamed Schmidt,Mohamed Schmidt,21,4,Red
G013463,24-04-29,T26,00:09:07,6,5,,P0531,Chloe,Chloe Andre,,1,Blue
G017079,25-06-13,T01,,10,1,Red,P0722,Isabella Leroy,Isabella Leroy,20,3,Red
G008653,23-09-08,T01,00:42:37,10,1,Red,P0568,Carlos Muller,Carlos Muller,21,1,Blue
G010587,25-03-12,T08,,2,5,Blue,P0602,E. Laurent,Eric Laurent,20,5,Blue
G017616,24-08-13,T29,,7,7,,P0497,Casey Clement,Casey Clement,20,5,Red
G017068,23-03-20,T25,,4,7,Blue,P0269,Girard Ava,Ava Girard,,6,Blue
G017706,24-10-17,T10,,8,4,,P0308,Alex Durand,Alex Durand,21,3,Red
G004546,24-02-21,T10,00:19:00,1,2,Blue,P0162,Isabella Garcia,Isabella Garcia,20,1,Blue
G000436,25-02-06,T01,,9,3,Red,P0608,Leroy Luc,Luc Leroy,,0,Blue
G006223,24-08-22,T06,00:13:00,10,7,Red,P0653,Hugo Girard,Hugo Girard,20,6,Red
G017108,24-04-03,T11,00:18:03,3,9,Blue,P0734,Antoine,Antoine Garcia,,8,Blue
G004576,23-04-07,T24,,0,5,Blue,P0605,Kovacs Youssef,Youssef Kovacs,20,0,Red
G021730,23-10-03,T10,,3,7,Blue,P0748,Luc,Luc Durand,20,2,Blue
G005126,24-01-13,T22,,6,2,Red,P0161,Sarah Silva,Sarah Silva,21,1,Red
G009069,25-06-01,T05,,1,8,Blue,P0536,Camille Moreau,Camille Moreau,20,1,Red
G008859,24-04-05,T05,00:15:00,7,3,Red,P0477,Eric Silva,Eric Silva,,3,Red
G018848,23-02-18,T28,00:31:19,3,7,Blue,P0630,Mohamed Schmidt,Mohamed Schmidt,21,5,Blue
G003968,25-03-11,T30,,4,9,Blue,P0398,Ava Andre,Ava Andre,20,2,Red
G016945,23-12-21,T07,,2,4,Blue,P0395,Faure Noah,Noah Faure,,2,Red
G004070,24-03-16,T06,,9,6,Red,P0604,Ethan Mercier,Ethan Mercier,41,3,Red
G005138,24-08-14,T11,00:37:11,3,8,Blue,P0075,M. Clement,Mila Clement,,0,Blue
G004360,24-02-04,T24,,4,2,Red,P0406,Ethan S.,Ethan Silva,43,2,Blue
G020636,23-12-30,T20,00:20:00,0,10,Blue,P0730,Y. Bernard,Youssef Bernard,38,6,Blue
G018372,23-03-21,T15,,2,4,Blue,P0151,M. Muller,Maria Muller,,3,Blue
G001534,25-07-18,T14,,9,9,,P0625,Ana Bernard,Ana Bernard,21,7,Blue
G021547,25-03-25,T08,,3,6,Blue,P0419,Sarah R.,Sarah Rousseau,21,2,Blue
G020244,25-10-17,T12,,9,5,Red,P0147,Lena Richard,Lena Richard,21,4,Blue
G002809,24-01-29,T10,00:18:00,2,6,Blue,P0385,Maria,Maria Durand,20,0,Red
G007745,24-08-24,T09,00:11:00,4,1,Red,P0540,Nakamura Sam,Sam Nakamura,,1,Blue
G000845,25-06-17,T07,,8,6,Red,P0149,Isabella Bernard,Isabella Bernard,,6,Blue
G021175,25-01-19,T15,,7,9,Blue,P0129,Maria Thomas,Maria Thomas,21,5,Red
G008451,25-08-31,T01,,5,3,Red,P0308,Alex Durand,Alex Durand,,3,Red
G006468,23-07-05,T22,00:07:00,1,1,,P0021,Chris Garnier,Chris Garnier,21,1,Blue
G024961,23-10-17,T01,,5,0,Red,P0061,Isabella,Isabella Clement,,0,Blue
G008469,23-01-11,T07,00:14:00,1,6,Blue,P0437,Pierre Petit,Pierre Petit,20,4,Blue
G002002,25-10-13,T23,,2,3,Blue,P0116,Liam Martin,Liam Martin,21,3,Blue
G007933,23-09-20,T12,00:20:00,9,1,Red,P0296,Pierre Faure,Pierre Faure,,1,Blue
G019867,25-01-17,T25,,1,4,Blue,P0445,Mateo Martin,Mateo Martin,33,3,Blue
G002313,24-01-28,T28,00:14:00,10,4,Red,P0288,Julien G.,Julien Garcia,,5,Red
G004262,25-03-01,T22,,5,,Red,P0363,Liam Moreau,Liam Moreau,24,one,Blue
G023177,24-03-29,T17,,4,10,Blue,P0524,Mateo,Mateo Blanc,20,3,
G015424,25-04-07,T15,,3,3,,P0346,R.. Silva,Riley Silva,21,3,Red
G021974,23-04-17,T05,00:26:01,9,3,Red,P0373,O. Garcia,Olivia Garcia,20,1,Blue
G007565,24-08-03,T05,00:12:00,0,10,Blue,P0082,Leo F.,Leo Faure,20,9,Blue
G007173,25-05-17,T26,,6,3,Red,P0357,Luc Laurent,Luc Laurent,21,1,Blue
G024212,24-08-24,T14,00:41:37,3,10,Blue,P0535,Chloe Silva,Chloe Silva,,2,Blue
G018230,23-10-12,T15,00:05:00,9,2,Red,P0523,Ethan,Ethan Garcia,21,1,Blue
G015389,25-03-20,T26,00:05:00,5,10,Blue,P0127,Emma Garcia,Emma Garcia,21,3,Blue
G013154,24-11-01,T25,,3,9,Blue,P0764,Emma Kovacs,Emma Kovacs,21,0,Red
G007594,24-11-23,T10,,9,10,Blue,P0485,Sofia Morel,Sofia Morel,,5,Red
G01038,25-12-30,T08,,3,4,Blue,P0458,Diego Rousseau,Diego Rousseau,,0,Red
G013125,23-11-21,T26,00:05:00,9,8,Red,P0077,Garcia Casey,Casey Garcia,39,two,Red
G020958,23-06-21,T11,00:13:00,3,1,Red,P0325,Jamie Schmidt,Jamie Schmidt,20,0,Blue
G003925,23-01-13,T19,00:11:00,1,7,Blue,P0190,Philippe Taylor,Taylor Philippe,21,0,Red
G000071,24-07-15,T24,00:17:00,2,9,Blue,P0275,Maria Garcia,Maria Garcia,20,2,Red
G010279,25-10-21,T15,,7,6,Red,P0692,Sam Laurent,Sam Laurent,20,5,Blue
G018217,23-05-01,T16,,8,9,Blue,P0196,Luc Nakamura,Luc Nakamura,,0,Blue
G004858,25-12-17,T20,00:32:48,4,,,P0663,Mila Garcia,Mila Garcia,17,4,Blue
G017633,23-08-20,T02,00:50:45,2,6,Blue,P0668,Taylor Faure,Taylor Faure,44,1,Red
G011092,25-01-30,T26,00:09:00,5,5,,P0154,Julie Morel,Julie Morel,20,2,Blue
G001537,25-07-06,T27,00:28:07,6,5,Red,P0662,Mila Faure,Mila Faure,,6,Red
G010273,25-09-09,T04,00:38:19,9,4,Red,P0329,Ana A.,Ana Andre,21,1,Blue
G022866,24-02-04,T06,00:13:00,10,8,,P0278,Paul Andre,Paul Andre,,3,Red
G018128,25-05-28,T09,00:12:00,3,8,Blue,P0428,Ethan Moreau,Ethan Moreau,42,7,Blue
G000816,25-10-04,T21,,7,4,Red,P0437,Pierre Petit,Pierre Petit,,4,Red
G022053,24-12-28,T24,00:19:00,1,7,Blue,P0705,Sofia Rossi,Sofia Rossi,34,5,Blue
G010748,23-01-20,T22,00:13:43,6,8,Blue,P0188,Chloe,Chloe Faure,30,6,Red
G023022,23-05-04,T22,00:08:00,9,8,Red,P0232,Sam Nakamura,Sam Nakamura,,9,Red
G000597,24-03-31,T01,,8,1,Red,P0698,Mateo Thomas,Mateo Thomas,,3,Red
G019689,23-07-13,T10,,7,2,Red,P0530,Jordan,Jordan Petit,,0,Blue
G014427,24-06-21,T28,,8,10,Blue,P0733,Julien Faure,Julien Faure,36,3,Blue
G011901,23-05-16,T24,,3,2,Red,P0525,Casey Clement,Casey Clement,21,3,Red
G018543,25-11-20,T25,00:18:00,7,6,Red,P0184,Mila,Mila Robert,20,0,Red
G017147,24-03-23,T07,,3,,,P0497,C. Clement,Casey Clement,,1,Red
G024288,23-10-21,T20,00:08:00,9,9,,P0623,Kovacs Paul,Paul Kovacs,21,7,Red
G000863,25-04-29,T23,00:06:00,10,1,Red,P0636,Maria Garnier,Maria Garnier,,3,Red
G024490,25-08-24,T24,,10,1,Red,P0400,Leo Laurent,Leo Laurent,21,0,Blue
G016911,24-03-08,T22,00:05:00,4,1,Red,P0016,Leo Silva,Leo Silva,21,0,Blue
G005231,23-11-22,T16,,1,8,Blue,P0595,Thomas Isabella,Isabella Thomas,21,1,Red
G004490,24-04-28,T24,,6,8,Blue,P0394,Casey Mercier,Casey Mercier,,2,Blue
G006432,24-10-14,T13,00:44:26,9,0,Red,P0318,Morgan B.,Morgan Bianchi,20,2,Red
G014569,25-10-29,T21,00:51:08,4,6,Blue,P0330,Carlos Blanc,Carlos Blanc,20,1,Blue
G005691,24-08-08,T06,00:15:00,6,3,Red,P0424,E. Andre,Emma Andre,,1,Red
G011321,25-11-23,T06,,9,1,Red,P0445,Mateo,Mateo Martin,,0,Blue
G015188,25-05-26,T20,00:07:50,7,0,,P0290,Olivia Laurent,Olivia Laurent,,0,Blue
G017713,23-06-28,T12,,10,0,Red,P0605,Youssef Kovacs,Youssef Kovacs,21,0,Blue
G012182,24-06-01,T15,00:13:00,8,9,Blue,P0374,Alex Martin,Alex Martin,,5,Blue
G005485,24-03-04,T06,00:17:00,10,10,,P0356,Mohamed Philippe,Mohamed Philippe,43,2,Red
G012529,25-05-09,T03,,5,4,Red,P0420,Lena Silva,Lena Silva,20,3,Blue
G018710,23-06-25,T22,,1,4,Blue,P0533,Sofia Faure,Sofia Faure,21,0,Red
G014646,24-02-03,T22,00:17:32,3,4,Blue,P0441,Emma,Emma Nakamura,20,3,Red
G003568,24-12-08,T29,00:10:00,9,2,Red,P0040,A. Rousseau,Antoine Rousseau,,5,Red
G002140,23-06-14,T04,00:16:00,10,4,Red,P0623,Paul Kovacs,Paul Kovacs,,7,Red
G012337,25-02-23,T15,00:53:04,1,8,Blue,P0140,Camille Rossi,Camille Rossi,21,1,Red
G010780,24-04-13,T01,,4,8,Blue,P0246,Hugo Moreau,Hugo Moreau,21,2,Blue
G009806,25-03-02,T18,00:39:52,9,9,,P0716,Antoine Garcia,Antoine Garcia,25,2,Blue
G005819,23-01-10,T21,00:40:20,6,10,Blue,P0777,Ana Bianchi,Ana Bianchi,20,4,Blue
G023943,23-08-25,T29,00:20:00,0,6,Blue,P0351,Jordan Robert,Jordan Robert,20,3,Blue
G024606,23-12-26,T19,00:14:00,2,6,Blue,P0388,Sam B.,Sam Bianchi,,1,Red
G019457,24-08-04,T04,00:18:00,6,10,Blue,P0490,Taylor Garnier,Taylor Garnier,,4,Red
G009710,23-03-16,T02,00:25:05,8,2,Red,P0044,Leo C.,Leo Clement,21,7,Red
G012919,23-05-03,T26,00:45:44,2,2,,P0299,Mohamed Schmidt,Mohamed Schmidt,37,0,Blue
G019844,23-11-04,T04,,8,1,Red,P0528,Emma Muller,Emma Muller,20,1,Red
G006897,24-09-25,T23,00:16:00,4,1,Red,P0107,D. Kovacs,Diego Kovacs,20,1,Red
G019124,23-10-21,T30,,1,3,Blue,P0514,Leo Philippe,Leo Philippe,21,1,Blue
G006552,24-02-16,T16,,0,8,Blue,P0433,Mercier Lena,Lena Mercier,39,2,Blue
G013259,24-09-20,T28,,3,7,Blue,P0702,Muller Emma,Emma Muller,21,ten,Red
G003317,23-09-01,T15,00:10:00,8,10,Blue,P0435,Julien,Julien Leroy,,10,Blue
G016052,23-04-06,T24,,9,4,Red,P0008,C. Robert,Chris Robert,21,2,Blue
G018925,24-08-22,T01,,4,4,,P0534,Casey Faure,Casey Faure,,4,Blue
G002252,25-01-07,T18,00:09:00,3,7,Blue,P0308,Alex Durand,Alex Durand,20,0,Blue
G002566,23-05-04,T23,00:50:17,0,10,Blue,P0065,Antoine R.,Antoine Richard,26,0,Blue
G019657,24-05-03,T26,,4,8,Blue,P0709,Liam,Liam Kovacs,,0,Blue
G011178,23-04-09,T05,00:33:40,6,,Red,P0307,Mateo T.,Mateo Thomas,,4,Red
G021874,25-03-14,T03,00:12:21,6,10,Blue,P0182,Ethan Mercier,Ethan Mercier,20,0,Red
G011872,25-06-10,T17,00:18:00,6,7,Blue,P0475,Liam Rousseau,Liam Rousseau,21,1,Red
G000157,24-07-28,T24,00:05:00,3,3,,P0452,Alex,Alex Martin,,3,Red
G003872,25-11-29,T29,,5,10,Blue,P0783,Diego,Diego Laurent,21,4,Red
G022835,25-01-19,T18,00:19:00,10,5,Red,P0756,Jamie Schmidt,Jamie Schmidt,21,ten,Red
G023834,24-07-19,T06,,7,1,Red,P0288,Julien,Julien Garcia,20,5,Red
G012463,25-05-17,T17,00:10:00,9,1,Red,P0190,Taylor,Taylor Philippe,20,0,Blue
G021592,24-03-09,T10,00:14:00,1,8,Blue,P0577,Emma Clement,Emma Clement,20,0,Red
G021311,23-07-06,T13,00:55:43,4,0,Red,P0033,Taylor,Taylor Durand,21,2,Red
G006556,25-03-20,T25,00:25:22,9,4,Red,P0675,M. Bernard,Mohamed Bernard,20,6,Red
G000915,23-01-08,T11,00:15:07,0,8,Blue,P0014,Ethan Moreau,Ethan Moreau,,0,Red
G001865,24-12-18,T05,,4,6,Blue,P0716,Antoine Garcia,Antoine Garcia,20,3,Blue
G022667,23-11-11,T17,00:12:00,10,2,Red,P0144,M. Faure,Maria Faure,21,2,Blue
G007819,24-03-25,T23,00:28:06,7,2,,P0595,Isabella Thomas,Isabella Thomas,38,2,Blue
G020541,25-09-22,T06,,4,9,Blue,P0639,Maria Durand,Maria Durand,21,1,Red
G000909,23-05-14,T20,,5,0,Red,P0645,Morgan Faure,Morgan Faure,25,4,Red
G010984,23-04-01,T23,00:19:47,2,3,Blue,P0457,Mohamed C.,Mohamed Clement,,2,Blue
G000247,24-02-17,T01,00:12:00,1,3,Blue,P0649,Pierre Schmidt,Pierre Schmidt,,3,Blue
G020386,25-11-25,T03,,4,7,Blue,P0277,Sarah M.,Sarah Martin,28,4,Red
G005039,24-05-12,T20,00:06:05,2,3,Blue,P0053,Emma M.,Emma Martin,,0,Blue
G011284,23-05-06,T18,,0,5,Blue,P0551,Kim Ana,Ana Kim,,0,Red
G004685,25-09-12,T09,,5,7,Blue,P0181,Chris Blanc,Chris Blanc,,1,Red
G008711,24-01-20,T03,,6,7,Blue,P0048,Isabella Richard,Isabella Richard,,0,Red
G022161,25-04-16,T19,00:06:00,4,2,,P0373,Olivia G.,Olivia Garcia,20,0,Blue
G010454,25-11-20,T18,,3,7,Blue,P0674,Julien Kovacs,Julien Kovacs,20,4,Blue
G007779,24-05-25,T04,,0,6,Blue,P0446,Rossi Hugo,Hugo Rossi,,0,Blue
G001243,25-10-14,T26,,10,0,Red,P0412,S. Rousseau,Sam Rousseau,21,0,Red
G001828,23-09-10,T04,00:14:47,0,8,Blue,P0402,Alex Kim,Alex Kim,,0,Red
G011278,25-05-25,T27,,3,3,,P0737,R. Nakamura,Riley Nakamura,21,3,Blue
G008270,24-02-07,T04,00:23:34,4,1,,P0441,Emma N.,Emma Nakamura,,0,Blue
G022378,23-01-08,T12,00:05:00,3,2,Red,P0738,Julie Lopez,Julie Lopez,,1,Blue
G020694,23-07-14,T08,,0,7,Blue,P0567,Camille,Camille Kovacs,,0,Red
G015724,24-09-01,T22,00:08:41,2,10,Blue,P0353,Ethan Silva,Ethan Silva,20,0,Blue
G002956,25-10-26,T08,,10,8,Red,P0197,Nakamura Taylor,Taylor Nakamura,,8,Red
G013744,23-07-04,T22,00:52:05,8,3,Red,P0487,Petit Paul,Paul Petit,20,2,Blue
G002698,24-03-16,T07,,1,2,Blue,P0765,Thomas Riley,Riley Thomas,24,0,Blue
G013097,25-11-27,T30,00:05:00,7,8,Blue,P0076,Eric Garcia,Eric Garcia,20,0,Blue
G000529,25-08-26,T10,,1,10,Blue,P0642,Sofia R.,Sofia Richard,,9,Blue
G019505,23-12-14,T28,00:13:00,8,2,Red,P0551,A. Kim,Ana Kim,,0,Blue
G016635,25-02-18,T05,00:11:51,10,1,,P0121,Silva Taylor,Taylor Silva,39,10,Blue
G010723,25-05-08,T02,00:17:00,6,9,Blue,P0072,Taylor Garnier,Taylor Garnier,,3,Red
G022035,25-06-07,T07,,6,8,Blue,P0178,Richard Olivia,Olivia Richard,,2,Blue
G021329,24-04-23,T05,,8,2,Red,P0304,Muller Chris,Chris Muller,20,7,Red
G001922,23-06-07,T24,00:05:26,7,,Red,P0745,Hugo Kovacs,Hugo Kovacs,40,2,Red
G009268,25-03-28,T30,00:08:00,2,6,Blue,P0397,Antoine,Antoine Petit,,4,Blue
G021724,25-10-27,T07,00:12:00,3,10,Blue,P0660,Thomas Ethan,Ethan Thomas,,1,Red
G017889,25-03-14,T08,,7,2,Red,P0510,Moreau Noah,Noah Moreau,21,2,Blue
G023854,23-02-07,T10,00:14:00,5,10,Blue,P0674,Julien K.,Julien Kovacs,21,6,Blue
G016140,25-02-09,T07,00:08:04,2,9,Blue,P0308,Alex,Alex Durand,,2,Red
G013018,25-12-01,T26,,2,10,Blue,P0234,Hugo G.,Hugo Garcia,,1,Red
G010383,24-06-24,T17,,8,1,Red,P0075,Mila,Mila Clement,,3,Red
G013518,24-02-23,T17,,6,4,Red,P0770,Hugo Mercier,Hugo Mercier,34,1,Blue
G015321,24-10-11,T26,00:11:00,0,7,Blue,P0629,Riley,Riley Martin,32,2,Blue
G019135,24-03-29,T15,,8,0,Red,P0100,Chris Rossi,Chris Rossi,20,8,Red
G001710,25-03-11,T22,00:08:00,8,6,Red,P0492,Olivia,Olivia Lopez,,6,Red
G013963,23-10-04,T21,00:14:00,0,8,Blue,P0571,Julie Durand,Julie Durand,,0,Blue
G022761,24-01-10,T19,,3,1,Red,P0294,Sarah S.,Sarah Schmidt,,1,Blue
G011627,24-06-21,T23,00:19:00,3,2,Red,P0766,Maria Moreau,Maria Moreau,32,3,Red
G011467,25-09-04,T13,,1,5,Blue,P0262,Alex Bernard,Alex Bernard,29,3,Blue
G004111,24-10-08,T13,,5,10,Blue,P0398,Ava Andre,Ava Andre,20,0,Red
G015397,23-06-24,T07,00:17:00,4,7,Blue,P0360,Maria,Maria Schmidt,21,1,Blue
G018585,24-05-16,T17,,1,0,,P0349,Paul Clement,Paul Clement,,0,Red
G018922,23-05-10,T19,00:15:00,7,3,Red,P0084,Mila Girard,Mila Girard,19,4,Red
G019853,24-08-27,T09,,7,1,Red,P0769,Eric,Eric Rousseau,,0,Red
G018583,23-02-12,T20,00:15:00,5,4,Red,P0287,Julie Garcia,Julie Garcia,21,4,Red
G019483,23-11-24,T20,00:12:00,4,,,P0481,Sofia Silva,Sofia Silva,,2,Red
G003773,24-09-28,T02,,9,9,,P0598,J. Kovacs,Jamie Kovacs,,6,Red
G013709,25-09-12,T05,00:12:00,3,9,Blue,P0164,Mateo Laurent,Mateo Laurent,20,1,Red
G011684,23-03-12,T18,,0,6,Blue,P0182,E. Mercier,Ethan Mercier,25,0,Red
G011948,24-02-04,T17,00:20:00,1,3,Blue,P0122,Jordan Richard,Jordan Richard,,0,Red
G004158,23-01-01,T29,00:19:00,0,3,Blue,P0322,Jordan Clement,Jordan Clement,20,0,Blue
G002048,23-10-20,T01,00:58:09,7,5,,P0241,L. Nakamura,Lucas Nakamura,,0,Blue
G006000,24-06-16,T05,,7,2,Red,P0229,Sarah Thomas,Sarah Thomas,29,0,Red
G024533,24-01-15,T12,00:11:00,9,3,Red,P0486,Mohamed Faure,Mohamed Faure,21,5,Red
G004697,25-05-31,T01,,0,0,,P0362,Liam Morel,Liam Morel,,0,Blue
G004296,25-05-31,T11,00:58:07,9,9,,P0226,Sam Muller,Sam Muller,20,9,Blue
G007064,25-10-11,T30,00:30:06,9,3,Red,P0453,Sofia Richard,Sofia Richard,20,2,Blue
G017651,23-12-27,T16,00:19:12,10,8,,P0595,I. Thomas,Isabella Thomas,20,2,Red
G005583,24-10-25,T21,00:30:18,10,9,Red,P0298,Noah,Noah Girard,,10,Red
G023837,25-07-25,T21,,9,9,,P0275,Maria Garcia,Maria Garcia,,5,Red
G004567,23-04-03,T11,00:45:31,2,6,Blue,P0459,S. Rossi,Sarah Rossi,40,0,Blue
G019209,23-04-28,T08,00:40:16,9,10,Blue,P0335,Hugo Muller,Hugo Muller,,7,Blue
G015875,23-11-04,T15,00:16:35,6,10,Blue,P0786,Kovacs Mohamed,Mohamed Kovacs,21,1,
G012422,25-07-28,T15,00:09:44,4,0,Red,P0072,Taylor Garnier,Taylor Garnier,,0,Blue
G020652,25-08-25,T10,,3,4,Blue,P0333,Mohamed Faure,Mohamed Faure,31,0,Red
G011657,23-03-24,T05,,4,,Blue,P0261,Maria Leroy,Maria Leroy,,4,Red
G023177,24-03-29,T17,,4,10,Blue,P0362,Liam Morel,Liam Morel,20,2,Red
G011018,23-03-23,T09,00:12:00,9,4,Red,P0478,Maria Thomas,Maria Thomas,,1,Blue
G014321,25-12-31,T15,00:15:00,10,4,Red,P0455,H. Laurent,Hugo Laurent,20,4,Red
G020441,24-09-06,T22,,7,5,Red,P0501,Diego Garnier,Diego Garnier,29,3,Blue
G009996,23-09-14,T03,00:23:01,4,7,Blue,P0335,Hugo Muller,Hugo Muller,20,5,Blue
G005645,24-08-11,T11,,10,3,Red,P0241,Lucas N.,Lucas Nakamura,,9,Red
G013698,23-05-12,T09,00:59:13,8,0,,P0392,Riley R.,Riley Richard,21,1,Red
G023011,24-07-31,T29,,4,4,,P0779,Ethan,Ethan Bernard,,3,Red
G000015,23-12-03,T30,00:25:50,10,1,Red,P0522,Schmidt Mila,Mila Schmidt,36,4,Red
G001052,24-10-14,T16,00:45:52,7,7,,P0157,Jordan Petit,Jordan Petit,,5,Blue
G010452,23-07-21,T03,00:48:14,1,5,Blue,P0027,Casey Kim,Casey Kim,20,1,Red
G013427,23-01-19,T11,00:09:30,9,0,Red,P0451,Youssef F.,Youssef Faure,,4,Red
G019500,24-09-15,T14,00:46:25,10,2,,P0726,Chloe,Chloe Lopez,20,9,Red
G022474,23-07-02,T25,00:53:46,0,4,Blue,P0267,Luc Rossi,Luc Rossi,,4,Blue
G015582,24-05-24,T13,,5,,,P0462,Lena Moreau,Lena Moreau,,0,Blue
G001622,23-07-12,T24,,7,,Blue,P0325,Schmidt Jamie,Jamie Schmidt,,0,Blue
G018053,25-05-03,T14,00:28:15,10,0,,P0006,Ethan Blanc,Ethan Blanc,21,10,Red
G008210,24-07-18,T20,,0,3,Blue,P0177,Casey Nakamura,Casey Nakamura,21,0,Red
G010991,25-09-24,T23,00:51:45,7,2,Red,P0405,Mateo,Mateo Martin,,1,Blue
G002942,23-11-08,T23,,10,,,P0096,Antoine Nakamura,Antoine Nakamura,,7,Blue
G007869,25-01-02,T28,00:18:09,2,10,Blue,P0411,Olivia Schmidt,Olivia Schmidt,,6,Blue
G018456,25-12-18,T02,,5,0,Red,P0003,Liam Thomas,Liam Thomas,20,3,Red
G013031,24-02-12,T29,00:32:39,10,6,Red,P0234,Hugo Garcia,Hugo Garcia,,4,Blue
G019332,23-07-13,T15,,9,8,Red,P0722,Isabella Leroy,Isabella Leroy,18,1,Blue
G024459,23-01-19,T02,00:23:54,5,2,,P0533,S. Faure,Sofia Faure,,2,Blue
G017367,24-08-14,T26,00:58:15,4,3,Red,P0406,Ethan Silva,Ethan Silva,21,1,Red
G002554,25-05-11,T22,00:26:13,10,6,Red,P0689,Mila Garcia,Mila Garcia,22,8,Red
G004575,25-12-18,T17,,7,5,Red,P0017,Sarah L.,Sarah Leroy,20,1,Blue
G006783,25-09-02,T13,00:58:26,3,1,Red,P0657,Kovacs Maya,Maya Kovacs,,0,Blue
G009606,24-03-15,T08,,2,8,Blue,P0017,Sarah Leroy,Sarah Leroy,28,2,Blue
G023644,23-09-14,T07,00:18:00,10,1,,P0047,Emma Kim,Emma Kim,,6,Red
G000130,25-08-06,T13,00:07:00,3,0,,P0769,Eric Rousseau,Eric Rousseau,27,0,Blue
G011122,23-04-11,T01,00:47:50,2,3,Blue,P0408,Chloe Kovacs,Chloe Kovacs,21,1,Red
G010624,25-01-04,T28,00:20:00,6,5,Red,P0302,Carlos,Carlos Garcia,20,4,Red
G019061,24-07-19,T09,00:13:00,8,4,Red,P0512,H. Petit,Hugo Petit,,2,Red
G021735,23-06-03,T15,,7,10,Blue,P0746,Antoine Bernard,Antoine Bernard,,0,Red
G018910,24-10-24,T11,00:19:00,5,10,Blue,P0298,Girard Noah,Noah Girard,,0,Red
G009936,24-04-22,T10,00:44:27,7,1,,P0129,Maria,Maria Thomas,,1,Blue
G021452,23-04-27,T27,00:13:00,7,2,Red,P0146,Lucas Moreau,Lucas Moreau,,1,Blue
G014976,24-08-27,T10,00:38:01,9,6,Red,P0641,Hugo Lopez,Hugo Lopez,21,5,Red
G004637,25-04-29,T15,,8,5,Red,P0519,Sofia Silva,Sofia Silva,45,4,Blue
G013468,25-07-06,T13,,3,2,,P0117,Paul Philippe,Paul Philippe,25,0,Blue
G020510,25-03-01,T27,,9,9,,P0692,Sam Laurent,Sam Laurent,21,3,Red
G018686,25-04-04,T12,,6,0,Red,P0252,L. Rousseau,Lena Rousseau,38,0,Blue
G004173,24-05-01,T13,,7,1,,P0008,Chris Robert,Chris Robert,20,7,Red
G014426,24-11-10,T06,00:17:00,0,3,Blue,P0553,Ethan,Ethan Blanc,21,0,Red
G017775,23-08-26,T25,,7,1,Red,P0162,Isabella Garcia,Isabella Garcia,21,0,Blue
G019665,23-01-01,T10,,7,1,Red,P0457,Mohamed Clement,Mohamed Clement,21,one,Blue
G002182,23-06-10,T25,,10,0,Red,P0723,Richard Maya,Maya Richard,16,10,Red
G003041,23-02-12,T14,,1,2,Blue,P0728,J. Durand,Jamie Durand,,1,Blue
G006702,24-03-14,T08,00:50:53,3,10,Blue,P0641,Hugo Lopez,Hugo Lopez,21,6,Blue
G007688,25-03-19,T26,00:25:38,5,2,Red,P0199,Sofia Petit,Sofia Petit,20,2,Blue
G012263,24-02-04,T28,00:12:00,3,6,Blue,P0025,S. Rossi,Sam Rossi,,3,Red
G003770,25-03-16,T18,,4,4,,P0298,Noah Girard,Noah Girard,27,0,Blue
G020465,24-12-13,T29,,1,0,,P0389,A. Richard,Alex Richard,21,1,Red
G008023,25-09-23,T17,00:07:00,4,1,Red,P0199,Sofia,Sofia Petit,25,2,Red
G011538,24-10-05,T26,,7,9,Blue,P0459,Sarah Rossi,Sarah Rossi,20,6,Blue
G004395,25-12-07,T15,,3,10,Blue,P0682,J. Kim,Jordan Kim,,5,Blue
G014330,23-09-28,T09,00:12:00,0,10,Blue,P0145,Jamie B.,Jamie Blanc,21,4,Blue
G021604,25-02-27,T02,,0,4,Blue,P0413,M. Blanc,Maria Blanc,,4,Blue
G008578,23-07-15,T05,,5,9,Blue,P0132,Mohamed,Mohamed Schmidt,,0,Red
